num,Database,herb,herb2,Ingredient_Name,Flag,MOLID,PubChem_CID,Biological_Test_Results,BBB_OB,SMILES,genes_from_paper,genes_from_tcmsp,genes_from_pubchem,genes_from_sea,genes_total
486,TCMID,ﬁΩœ„,π„ªÙœ„,eugenol,,,3314,Exist,+-,COC1=C(C=CC(=C1)CC=C)O,,"PLAU,ABCC2,ENOX2,PTGS1,CTRB1,CHRM3,AHR,MUC1,ADRA1A,RELA,ALOX5,CYP1B1,CHRM1,ADRA2C,CYP1A1,CHRM2,TRPV3,TRPC3","PTGS1,AR,TRPA1,ALOX5,ALDH1A1","TTR,ALOX5,FOS,JUN","PLAU,ENOX2,CTRB1,AR,TTR,FOS,TRPA1,MUC1,CYP1B1,ALDH1A1,ABCC2,CHRM3,PTGS1,AHR,RELA,ADRA1A,ALOX5,CHRM1,ADRA2C,CYP1A1,CHRM2,TRPV3,JUN,TRPC3"
487,TCMID,ﬁΩœ„,π„ªÙœ„,eugenol methyl ether,,,7127,Exist,++,COC1=C(C=C(C=C1)CC=C)OC,,,"NFE2L2,SENP8,PPARA,PPARG,ESR1,RXRA",,"NFE2L2,SENP8,PPARA,PPARG,ESR1,RXRA"
488,TCMID,ﬁΩœ„,π„ªÙœ„,guaijaverin,,,5481224,Exist,--,C1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,,,EZH2,"NMUR2,AKR1B1,CA4,CA7,P4HB,RPS6KA3,ALPI,NOX4","NMUR2,AKR1B1,CA4,CA7,EZH2,P4HB,RPS6KA3,ALPI,NOX4"
489,TCMID,ﬁΩœ„,π„ªÙœ„,isoanethele,,,NO,,,,,,,,
490,TCMID,ﬁΩœ„,π„ªÙœ„,isocembrol,,,5363523,,++,CC1=CCCC(C=CC(CCC(=CCC1)C)C(C)C)(C)O,,,,,
491,TCMID,ﬁΩœ„,π„ªÙœ„,limonene,,,22311,Exist,++,CC1=CCC(CC1)C(=C)C,,,"AR,NFE2L2",,"AR,NFE2L2"
492,TCMID,ﬁΩœ„,π„ªÙœ„,methylacetate,,,NO,,,,,,,,
493,TCMID,ﬁΩœ„,π„ªÙœ„,ombuin,,,5320287,Exist,--,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)O)O,,"PTGS1,PRSS1,AR,F7,NCOA2,ESR2","DPP4,XDH","MAOA,CA4,GPR35,AKR1B1,CYP2C8,ABCC1,CA12,ELAVL1,ALOX5,NUAK1,CYP1A1,ALOX12,ELAVL3,APP,CA7,GLO1,CYP1B1,DAPK1,NOX4,ABCG2,CA3,ABCB1,PKN1,ALOX15,NEK6,XDH","MAOA,CA4,AR,GPR35,DPP4,AKR1B1,PTGS1,CYP2C8,ABCC1,CA12,ELAVL1,ALOX5,NUAK1,NCOA2,CYP1A1,ALOX12,ELAVL3,APP,PRSS1,CA7,F7,GLO1,CYP1B1,DAPK1,NOX4,ESR2,ABCG2,CA3,ABCB1,PKN1,ALOX15,NEK6,XDH"
494,TCMID,ﬁΩœ„,π„ªÙœ„,onjisaponin f,,,10701737,,--,CC1C(C(C(C(O1)OC(=O)C23CCC(CC2C4=CCC5C(C4(CC3)CO)(CCC6C5(CC(C(C6(C)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)C)C)(C)C)OC8C(C(C(C(O8)C)OC9C(C(C(CO9)O)OC1C(C(C(CO1)O)O)O)O)OC1C(C(CO1)(CO)O)O)O)O)OC(=O)C=CC1=CC(=C(C(=C1)OC)OC)OC,,,,,
495,TCMID,ﬁΩœ„,π„ªÙœ„,pachypodol,,,5281677,Exist,--,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)OC)O,,"PTGS1,AR,PRSS1,GSK3B,F7,NCOA2,ESR1,CHEK1,ESR2",ABCG2,"ABCG2,MAOA,AKR1B1,CA4,ELAVL3,CA7,ABCB1,CA12,CYP1B1,XDH,NOX4","ELAVL3,MAOA,CA4,AR,PRSS1,GSK3B,CA7,F7,CYP1B1,ESR1,CHEK1,NOX4,ESR2,ABCG2,AKR1B1,PTGS1,ABCB1,CA12,NCOA2,XDH"
496,TCMID,ﬁΩœ„,π„ªÙœ„,pachyrhizin,,,101277,Exist,++,COC1=CC2=C(C=C1C3=CC4=C(C=C5C(=C4)C=CO5)OC3=O)OCO2,,,"CYP3A4,USP1",,"USP1,CYP3A4"
497,TCMID,ﬁΩœ„,π„ªÙœ„,"patchoulan-1,12-diol",,,NO,,,,,,,,
498,TCMID,ﬁΩœ„,π„ªÙœ„,patchoulenone,,,5320424,,++,CC1CCC2C(=O)C3=C(CCC13C2(C)C)C,,,,,
499,TCMID,ﬁΩœ„,π„ªÙœ„,patchouli alcohol,,,10955174,,++,CC1CCC2(C(C3CCC2(C1C3)C)(C)C)O,,"CHRNA2,CHRM3,CHRM2,CHRM1,GABRA1",,,"CHRNA2,CHRM3,CHRM2,CHRM1,GABRA1"
500,TCMID,ﬁΩœ„,π„ªÙœ„,patchoulicalcohol,,,NO,,,,,,,,
501,TCMID,ﬁΩœ„,π„ªÙœ„,patchoulipyridine,,,101591279,,++,CC1=NC2=C(C=C1)C3(CCC(C2)C3(C)C)C,,,,,
502,TCMID,ﬁΩœ„,π„ªÙœ„,patrinene,,,NO,,,,,,,,
503,TCMID,ﬁΩœ„,π„ªÙœ„,paulownin,,,3084131,Exist,+-,C1C2C(OCC2(C(O1)C3=CC4=C(C=C3)OCO4)O)C5=CC6=C(C=C5)OCO6,,,,,
504,TCMID,ﬁΩœ„,π„ªÙœ„,perilla ketone,,,68381,Exist,++,CC(C)CCC(=O)C1=COC=C1,,,TRPA1,,TRPA1
505,TCMID,ﬁΩœ„,π„ªÙœ„,perillyl alcohol,,,10819,Exist,++,CC(=C)C1CCC(=CC1)CO,,,"ALOX15,CYP1B1",CYP1B1,"ALOX15,CYP1B1"
506,TCMID,ﬁΩœ„,π„ªÙœ„,pogostol,,,5320651,,+-,CC1CCC2C1CC(CCC2(C)O)C(=C)C,,,,,
507,TCMID,ﬁΩœ„,π„ªÙœ„,pogostone,,,54695756,,++,CC1=CC(=C(C(=O)O1)C(=O)CCC(C)C)O,,GABRA1,,,GABRA1
508,TCMID,ﬁΩœ„,π„ªÙœ„,polaramycin a,,,NO,,,,,,,,
509,TCMID,ﬁΩœ„,π„ªÙœ„,rhamnetin,,,5281691,Exist,--,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O,,"PTGS1,AR,PRSS1,ACHE,GSK3B,F7,NCOA2,CHEK1,ESR2","ELAVL3,AKR1B1,HSPB1,MAPK8,MAPT,MAPK14,MAPK13,IPMK,IP6K2,THRB,POLK,MAPK12,MAPK11","MAOA,CA4,GPR35,AKR1B1,CYP2C8,ABCC1,MPO,CA12,CA6,ELAVL1,ALOX5,NUAK1,CYP1A1,ALOX12,ELAVL3,APP,CA7,GLO1,CYP1B1,DAPK1,NOX4,CA5A,ABCG2,CA3,ABCB1,PKN1,ALOX15,NEK6,XDH","MAOA,CA4,ACHE,AR,GSK3B,IP6K2,GPR35,POLK,MAPK12,MAPK11,MAPK8,AKR1B1,PTGS1,CYP2C8,ABCC1,MPO,CA12,IPMK,CA6,ELAVL1,NCOA2,ALOX5,NUAK1,CYP1A1,ALOX12,ELAVL3,APP,PRSS1,MAPT,CA7,MAPK14,F7,GLO1,CYP1B1,DAPK1,CHEK1,NOX4,ESR2,CA5A,ABCG2,HSPB1,CA3,ABCB1,MAPK13,PKN1,THRB,ALOX15,NEK6,XDH"
510,TCMID,ﬁΩœ„,π„ªÙœ„,rhamnocitrin,,,5320946,Exist,--,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C=C3)O)O,,"PTGS1,AR,PRSS1,GSK3B,NCOA2,ESR1,CHEK1,ESR2",MAOA,"MAOA,CA4,GPR35,AKR1B1,CYP2C8,ABCC1,MPO,CA12,ALDH2,CA6,ELAVL1,ALOX5,NUAK1,CYP1A1,ALOX12,ELAVL3,APP,CA7,MAOB,GLO1,CYP1B1,DAPK1,NOX4,CA5A,ABCG2,CA3,ABCB1,PKN1,ALOX15,NEK6,XDH","MAOA,CA4,AR,GSK3B,GPR35,ESR1,AKR1B1,PTGS1,CYP2C8,ABCC1,MPO,CA12,ALDH2,CA6,ELAVL1,ALOX5,NCOA2,NUAK1,CYP1A1,ALOX12,ELAVL3,APP,PRSS1,CA7,MAOB,GLO1,CYP1B1,DAPK1,CHEK1,NOX4,ESR2,CA5A,ABCG2,CA3,ABCB1,PKN1,ALOX15,NEK6,XDH"
511,TCMID,ﬁΩœ„,π„ªÙœ„,seychellene,,,519743,,++,CC1CCC2(C(=C)C3CCC2(C1C3)C)C,,,,,
512,TCMID,ﬁΩœ„,π„ªÙœ„,valencene,,,9855795,Exist,+-,CC1CCC=C2C1(CC(CC2)C(=C)C)C,,,"GLI3,AR,NFE2L2,NR1I2,CYP19A1,TSHR",,"GLI3,AR,NFE2L2,NR1I2,CYP19A1,TSHR"
513,TCMID,ﬁΩœ„,π„ªÙœ„,valepotriate,,,442436,Exist,+-,CC(C)CC(=O)OC1C=C2C(C13CO3)C(OC=C2COC(=O)C)OC(=O)CC(C)C,,,,,
514,TCMID,ﬁΩœ„,π„ªÙœ„,alpha-guaiene,,,5317844,,++,CC1CCC(CC2=C1CCC2C)C(=C)C,,"CHRM3,PTGS1,NCOA2,CHRM1,RXRA,GABRA1",,,"CHRM3,PTGS1,NCOA2,CHRM1,RXRA,GABRA1"
515,TCMID,ﬁΩœ„,π„ªÙœ„,alpha-guriunene,,,NO,,,,,,,,
516,TCMID,ﬁΩœ„,π„ªÙœ„,alpha-patchoulene,,,521710,,++,CC1CCC23C1CC(C2(C)C)CC=C3C,,"GABRA1,CHRM2,CHRM3",,,"GABRA1,CHRM2,CHRM3"
517,TCMID,ﬁΩœ„,π„ªÙœ„,beta-caryophyllene,,,5281515,Exist,++,CC1=CCCC(=C)C2CC(C2CC1)(C)C,,"RXRA,CHRNA2,CHRM3,PTGS1,ADRA1A,NCOA2,CHRM1,IL6,CHRM2,GABRA1",CNR2,,"CHRNA2,CHRM3,PTGS1,ADRA1A,IL6,CNR2,NCOA2,CHRM1,RXRA,CHRM2,GABRA1"
518,TCMID,ﬁΩœ„,π„ªÙœ„,beta-elemene,,,6918391,Exist,++,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C,,"TEP1,CHRM3,PTGS1,RB1,ADRA1A,RUNX1T1,BCL2,EIF6,RHOA,NCOA2,CHRM1,TP53,CCNB1,RXRA,CHRM2,GABRA1",,,"TEP1,EIF6,TP53,CCNB1,RXRA,GABRA1,CHRM3,PTGS1,ADRA1A,RB1,RUNX1T1,BCL2,RHOA,NCOA2,CHRM1,CHRM2"
519,TCMID,ﬁΩœ„,π„ªÙœ„,beta-farnesene,,,5281517,Exist,+-,CC(=CCCC(=CCCC(=C)C=C)C)C,,,"AR,GLI3",,"AR,GLI3"
520,TCMID,ﬁΩœ„,π„ªÙœ„,beta-patchoulene,,,101731,,++,CC1CCC2=C1CC3CCC2(C3(C)C)C,,"GABRA1,NCOA2,CHRM3",,,"GABRA1,NCOA2,CHRM3"
521,TCMID,ﬁΩœ„,π„ªÙœ„,gamma-caryophyllene,,,5281522,Exist,++,CC1=CCCC(=C)C2CC(C2CC1)(C)C,,,,,
522,TCMID,ﬁΩœ„,π„ªÙœ„,delta-guaiene,,,94275,,+-,CC1CCC2=C(CCC(CC12)C(=C)C)C,,,,,
942,TCMID,–”» ,–”» ,(e)-2-nonenal,,,5283335,Exist,+-,CCCCCCC=CC=O,,,AR,FAAH,"AR,FAAH"
943,TCMID,–”» ,–”» ,"(e, e)-2,4-decadienal",,,NO,,,,,,,,
944,TCMID,–”» ,–”» ,1-nonene,,,31285,,++,CCCCCCCC=C,,,,,
945,TCMID,–”» ,–”» ,"2,6-decamethylene pyridine",,,NO,,,,,,,,
946,TCMID,–”» ,–”» ,20-hexadecanoylingenol,,,NO,,,,,,,,
947,TCMID,–”» ,–”» ,amygdalin,,,656516,Exist,+-,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,,"PTGS1,NCOA2",,,"PTGS1,NCOA2"
948,TCMID,–”» ,–”» ,arachidic acid,,,10467,Exist,+-,CCCCCCCCCCCCCCCCCCCC(=O)O,,,"PPARG,PPARD,PPARA","KDM2A,CES2,SLC22A6,HMGCR,OXER1,PPARA,PLA2G2A,PPARD,FFAR4,CES1,PAM,PPARG,FABP3,GPR84,SLC22A8,TLR2","OXER1,PPARD,PLA2G2A,FFAR4,FABP3,GPR84,SLC22A8,KDM2A,CES2,SLC22A6,HMGCR,PPARA,CES1,PPARG,PAM,TLR2"
949,TCMID,–”» ,–”» ,arachidicacid,,,NO,,,,,,,,
950,TCMID,–”» ,–”» ,"cis-9,cis-12-linoleicacid",,,NO,,,,,,,,
951,TCMID,–”» ,–”» ,citral,,,638011,Exist,+-,CC(=CCCC(=CC=O)C)C,,"NFKBIA,RELA,CYP2B6",,,"NFKBIA,RELA,CYP2B6"
952,TCMID,–”» ,–”» ,citraurin beta,,,NO,,,,,"CHRNA2,NCOA2,GABRA1",,,"CHRNA2,NCOA2,GABRA1"
953,TCMID,–”» ,–”» ,cynanuriculoside a,,,NO,,,,,,,,
954,TCMID,–”» ,–”» ,decanoylacetaldehyde,,,14443308,Exist,+-,CCCCCCCCCCCC(=O)CC=O,,,,,
955,TCMID,–”» ,–”» ,delta-terpineol,,,81722,,++,CC(C)(C1CCC(=C)CC1)O,,"CHRNA2,CHRM3,CHRM2,CHRM1,GABRA1",,,"CHRNA2,CHRM3,CHRM2,CHRM1,GABRA1"
956,TCMID,–”» ,–”» ,dodecane,,,8182,Exist,++,CCCCCCCCCCCC,,,"GLI3,HSPB1",SLC22A1,"SLC22A1,GLI3,HSPB1"
957,TCMID,–”» ,–”» ,"ent-epiafzelechin-(2alpha°˙o°˙7, 4alpha°˙8)-(+)-afze-lechin",,,NO,,,,,,,,
958,TCMID,–”» ,–”» ,"ent-epiafzelechin-(2alpha°˙o°˙7,4alpha°˙8)-(?)-afze-lechin",,,NO,,,,,,,,
959,TCMID,–”» ,–”» ,"ent-epiafzelechin-(2alpha°˙o°˙7,4alpha°˙8)-epi-afze-lechin",,,NO,,,,,,,,
960,TCMID,–”» ,–”» ,flavoxanthin,,,5281238,,+-,CC1=CC(CC(C1C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C2C=C3C(CC(CC3(O2)C)O)(C)C)C)C)(C)C)O,,,,,
961,TCMID,–”» ,–”» ,flemiphilippinin c,,,5317360,,++,CC(=CCC1=C2C(=C(C3=C1OC=C(C3=O)C4=CC(=C(C=C4)O)OC)O)C=CC(O2)(C)C)C,,"PTGS1,AR,PRSS1,ACHE,GSK3B,F7,NCOA2,ESR1,ESR2",,PTPN1,"PTGS1,AR,PRSS1,GSK3B,ACHE,F7,NCOA2,ESR1,PTPN1,ESR2"
962,TCMID,–”» ,–”» ,hexadecanoicacid,,,NO,,,,,,,,
963,TCMID,–”» ,–”» ,i-linalool,,,NO,,,,,,,,
964,TCMID,–”» ,–”» ,ipolamiide,,,442425,,--,CC1(CCC2(C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)O,,,,,
965,TCMID,–”» ,–”» ,linalool,,,6549,Exist,+-,CC(=CCCC(C)(C=C)O)C,,"GABRA1,CHRM2,CHRM1,CHRM3",SENP8,,"CHRM3,SENP8,CHRM1,CHRM2,GABRA1"
966,TCMID,–”» ,–”» ,linolenicacid,,,NO,,,,,,,,
967,TCMID,–”» ,–”» ,linoleyl acetate,,,21159087,,+-,CCCCCC=CCC=CCCCCCCCCOC(=O)C,,"PTGS1,RXRA,NCOA2",,"CNR1,FABP3,OXER1","CNR1,OXER1,PTGS1,NCOA2,FABP3,RXRA"
968,TCMID,–”» ,–”» ,mandelonitrile,,,10758,Exist,++,C1=CC=C(C=C1)C(C#N)O,,,,,
969,TCMID,–”» ,–”» ,mangicrocin,,,131751516,,--,CC(=CC=CC=C(C)C=CC=C(C)OC(=O)CC1C(C(C(C(O1)C2=C(C3=C(C=C2O)OC4=CC(=C(C=C4C3=O)O)O)O)O)O)O)C=CC=C(C)C(=O)OC5C(C(C(C(O5)CO)O)O)O,,,,ALPI,ALPI
970,TCMID,–”» ,–”» ,myristicacid,,,55281732,,++,C1=CC=C(C(=C1)C#N)C(=O)NN,,,,,
971,TCMID,–”» ,–”» ,myristicin,,,4276,Exist,+-,COC1=CC(=CC2=C1OCO2)CC=C,,"CHRM3,PTGS1,ADRA1A,CHRM1,ADRA2C,CHRM2,GABRA1","NR1I2,CYP3A4,CCR3",,"CHRM3,PTGS1,NR1I2,CYP3A4,ADRA1A,CHRM1,CCR3,ADRA2C,CHRM2,GABRA1"
972,TCMID,–”» ,–”» ,p-cymene,,,7463,Exist,++,CC1=CC=C(C=C1)C(C)C,,,,,
973,TCMID,–”» ,–”» ,palmitoleicacid,,,NO,,,,,,,,
974,TCMID,–”» ,–”» ,palmitone,,,94741,Exist,+-,CCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCC,,,,"CES2,SLC22A6,TLR2,CES1,GPR84,SLC22A8,FAAH","CES2,SLC22A6,TLR2,CES1,GPR84,SLC22A8,FAAH"
975,TCMID,–”» ,–”» ,prunasin,,,119033,Exist,--,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)CO)O)O)O,,,,,
976,TCMID,–”» ,–”» ,prunetin,,,5281804,Exist,--,COC1=CC(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)O)O,,"NCOA1,PTGS1,AR,PRSS1,GSK3B,CHEK1,ESR1,RXRA,ESR2","NR3C1,AR,ALDH2,PGR,CA1","ABCG2,MAOA,CA4,CA7,CBR1,ABCB1,ALDH2,IL2,CYP1B1,ESRRB,ESR1,ESR2","NCOA1,MAOA,NR3C1,CA4,AR,PRSS1,GSK3B,CA7,CYP1B1,ESRRB,ESR1,RXRA,CHEK1,ESR2,ABCG2,PTGS1,CBR1,ABCB1,PGR,ALDH2,IL2,CA1"
977,TCMID,–”» ,–”» ,rubixanthin,,,5281252,,+-,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C,,,,,
978,TCMID,–”» ,–”» ,rubricauloside,,,154731232,,--,CC(C)(C(CC1=C(C=C(C2=C1OC(=O)C=C2)OC)OC)O)OC3C(C(C(C(O3)COC4C(C(CO4)(CO)O)O)O)O)O,,,,,
979,TCMID,–”» ,–”» ,stearicacid,,,NO,,,,,,,,
980,TCMID,–”» ,–”» ,stearin,,,11146,,+-,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,,,,"PRKCA,ENPP2,LPAR3,FABP3,LPAR1,PRKCE,TLR2","PRKCA,ENPP2,LPAR3,FABP3,LPAR1,PRKCE,TLR2"
981,TCMID,–”» ,–”» ,terpinolene,,,11463,Exist,++,CC1=CCC(=C(C)C)CC1,,,"NR1I2,ESR1",,"NR1I2,ESR1"
982,TCMID,–”» ,–”» ,terpinyl acetate,,,111037,Exist,++,CC1=CCC(CC1)C(C)(C)OC(=O)C,,,ESR1,,ESR1
983,TCMID,–”» ,–”» ,trans-9-trans-12-linoleic acid,,,NO,,,,,,,,
984,TCMID,–”» ,–”» ,alpha-terpineol,,,17100,Exist,++,CC1=CCC(CC1)C(C)(C)O,,"CHRM2,GABRA1",NR1I2,,"GABRA1,CHRM2,NR1I2"
985,TCMID,–”» ,–”» ,beta-ionone,,,638014,Exist,+-,CC1=C(C(CCC1)(C)C)C=CC(=O)C,,,"ACHE,GLI3,NR1I2","RARG,RXRG,RXRB,RARB,HAO1,RARA,RXRA","GLI3,RARG,ACHE,NR1I2,RXRG,RXRB,RARB,HAO1,RARA,RXRA"
986,TCMID,–”» ,–”» ,gamma-decanolactone,,,12813,Exist,+-,CCCCCCC1CCC(=O)O1,,,,,
987,TCMID,–”» ,–”» ,gamma-dodecalactone,,,16821,Exist,+-,CCCCCCCCC1CCC(=O)O1,,,"NR1I3,AR,NR1I2,NR3C1",,"NR1I3,AR,NR1I2,NR3C1"
7527,Chemistry,–”» ,–”» ,delta7-cholestenol,,,65728,Exist,++,CC(C)CCCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C,,,,,
7528,Chemistry,–”» ,–”» ,delta5-avenasterol,,,5281326,Exist,+-,CC=C(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,,,,"CRYAB,NPC1L1,EPHA7,EPHB1,NR1H3,EPHA1,EPHB2,EPHA3,EPHA5,EPHA6,EPHB3,DHCR24,SREBF2,EPHA2,NR1H2,EPHA4,EPHA8,FGF2,CYP17A1,EPHB6,RORC","SREBF2,CRYAB,NPC1L1,EPHA7,EPHA2,EPHB1,NR1H2,EPHA4,NR1H3,EPHA8,FGF2,EPHA1,CYP17A1,EPHB2,EPHA3,EPHA5,EPHA6,EPHB6,EPHB3,DHCR24,RORC"
7529,Chemistry,–”» ,–”» ,beta-sitosterol,,,222284,Exist,++,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,,"CHRM4,PRKCA,CHRNA2,NR3C1,CASP9,CHRM3,PTGS1,ADRA1A,PGR,PON1,BCL2,CASP3,NCOA2,CHRM1,CASP8,CHRM2,GABRA1","DPP4,PRKAG1,GSK3B,PRKAA1,PRKAB2,PRKAA2,PRKAG2,PRKAG3,POLB,F2,PRKAB1","SREBF2,CRYAB,CYP17A1,F2,NPC1L1,NR1H2,NR1H3,FGF2,DHCR24,RORC","CHRM4,CRYAB,PRKAG1,GSK3B,NPC1L1,CASP3,PRKAA2,NR1H3,PRKAG3,CASP8,GABRA1,DPP4,PRKCA,CHRM3,PTGS1,PRKAA1,PGR,BCL2,PRKAG2,NCOA2,DHCR24,PRKAB1,SREBF2,CHRNA2,NR3C1,CASP9,NR1H2,FGF2,CYP17A1,CHRM2,ADRA1A,PRKAB2,PON1,CHRM1,POLB,F2,RORC"
7530,Chemistry,–”» ,–”» ,alpha-terpineol,,,17100,Exist,++,CC1=CCC(CC1)C(C)(C)O,,"CHRM2,GABRA1",NR1I2,,"GABRA1,CHRM2,NR1I2"
7531,Chemistry,–”» ,–”» ,alpha-terpineol,,,17100,Exist,++,CC1=CCC(CC1)C(C)(C)O,,"CHRM2,GABRA1",NR1I2,,"GABRA1,CHRM2,NR1I2"
7532,Chemistry,–”» ,–”» ,triolein,,,5497163,Exist,+-,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,,,,"LPAR4,CNR1,PRKCA,ENPP2,SELP,LPAR2,TLR2,DAGLA,LPAR3,CNR2,TRPV1,LPAR5,LPAR6,LPAR1,PRKCE,FAAH","CNR1,SELP,LPAR2,CNR2,LPAR5,PRKCE,FAAH,LPAR4,PRKCA,ENPP2,DAGLA,LPAR3,TRPV1,LPAR6,LPAR1,TLR2"
7533,Chemistry,–”» ,–”» ,stigmasterol,,,5280794,Exist,+-,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,,"NCOA1,PLAU,CHRM3,PTGS1,CTRB1,ADRA1A,PGR,NCOA2,CHRM1,RXRA,CHRM2,GABRA1",POLB,"SREBF2,CRYAB,CYP17A1,POLA1,SRD5A2,NPC1L1,NR1H2,NR1H3,FGF2,DHCR24","SREBF2,NCOA1,CRYAB,PLAU,CTRB1,NPC1L1,NR1H2,NR1H3,RXRA,FGF2,GABRA1,CYP17A1,POLA1,CHRM3,PTGS1,SRD5A2,CHRM2,ADRA1A,PGR,NCOA2,CHRM1,POLB,DHCR24"
7534,Chemistry,–”» ,–”» ,prunasin,,,119033,Exist,--,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)CO)O)O)O,,,,,
7535,Chemistry,–”» ,–”» ,n-hexanol,,,8103,Exist,+-,CCCCCCO,,,,,
7536,Chemistry,–”» ,–”» ,n-hexanal,,,6184,Exist,++,CCCCCC=O,,,,FAAH,FAAH
7537,Chemistry,–”» ,–”» ,neochlorogenic acid,,,5280633,Exist,--,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,,,PTPN1,"AKR1B1,APP,AKR1B10","AKR1B1,PTPN1,APP,AKR1B10"
7538,Chemistry,–”» ,–”» ,linoleic acid,,,5280450,Exist,+-,CCCCCC=CCC=CCCCCCCCC(=O)O,,,"HPGD,GLI3,NR3C1,KCNB1,FABP4,NFE2L2,PPARD,CYP19A1,F7,HNF4A,FFAR4,TP53,FABP3,RARA,ALDH1A1,HSPB1,PTGS1,PPARA,NR1I2,FFAR1,PPARG,ALOX15,F3,KCNK10","CNR1,GPR18,FABP4,PPARD,CNR2,FFAR4,FAAH,TOP1,PPARG,TLR2,EPHX2,ALOX12,OXER1,FABP3,SLC22A8,SLC22A6,HMGCR,PPARA,TRPV1","CNR1,GPR18,FABP4,NFE2L2,PPARD,HNF4A,FFAR4,CNR2,TP53,RARA,FAAH,TOP1,PTGS1,PPARG,TLR2,KCNK10,EPHX2,ALOX12,HPGD,GLI3,NR3C1,KCNB1,OXER1,CYP19A1,F7,FABP3,SLC22A8,ALDH1A1,SLC22A6,HSPB1,HMGCR,PPARA,NR1I2,FFAR1,TRPV1,ALOX15,F3"
7539,Chemistry,–”» ,–”» ,linalool,,,6549,Exist,+-,CC(=CCCC(C)(C=C)O)C,,"GABRA1,CHRM2,CHRM1,CHRM3",SENP8,,"CHRM3,SENP8,CHRM1,CHRM2,GABRA1"
7540,Chemistry,–”» ,–”» ,inositol,,,892,Exist,-+,C1(C(C(C(C(C1O)O)O)O)O)O,,,"TDP1,CHRM1,ITGA4",,"TDP1,CHRM1,ITGA4"
7541,Chemistry,–”» ,–”» ,geraniol,,,637566,Exist,+-,CC(=CCCC(=CCO)C)C,,"BAK1,CCND1,CYP2B6,PGR","ALOX15,CYP3A4,ESR1",SQLE,"CCND1,CYP2B6,CYP3A4,PGR,ESR1,ALOX15,SQLE,BAK1"
7542,Chemistry,–”» ,–”» ,estrone,,,5870,Exist,--,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,,"CHRM4,CHRM5,CHRM3,ACHE,ADRA1A,OPRK1,PGR,CHRM1,DRD2,RXRA,CHRM2","SERPINA6,IFNG,GLI3,NR3C1,AR,HTR2B,CYP19A1,ESRRA,ESR1,RARA,ESR2,ABCG2,TARDBP,HSD17B1,NR1I2,PGR,SLC6A4,NR1I3,SHBG","SERPINA6,SLCO1B1,ESRRB,ESR1,HSD17B1,ABCC1,SLC22A3,AKR1C3,SHBG,GPER1,HTR2B,CYP19A1,ESRRA,CYP1B1,STS,ABCG2,ESR2,SLC6A4,SLC22A1","CHRM4,SERPINA6,IFNG,ACHE,AR,SLCO1B1,ESRRB,ESR1,RARA,RXRA,CHRM5,CHRM3,HSD17B1,ABCC1,OPRK1,PGR,NR1I3,SLC22A3,AKR1C3,SHBG,GLI3,NR3C1,GPER1,HTR2B,CYP19A1,ESRRA,CYP1B1,DRD2,ESR2,ABCG2,TARDBP,STS,NR1I2,ADRA1A,SLC6A4,CHRM1,CHRM2,SLC22A1"
